ID,count
ENSMUSE00001343744,0
ENSMUSE00000522066,0
ENSMUSE00001339323,0
ENSMUSE00000869502,7
ENSMUSE00001343235,0
ENSMUSE00001341983,0
ENSMUSE00001342074,0
ENSMUSE00001345089,0
ENSMUSE00001336948,0
ENSMUSE00001341225,11
ENSMUSE00001004195,0
ENSMUSE00001345236,0
ENSMUSE00001345397,15
ENSMUSE00000837314,212
ENSMUSE00001255376,209
ENSMUSE00000730558,568
ENSMUSE00001230529,158
ENSMUSE00000777602,47
ENSMUSE00000703287,463
ENSMUSE00001206040,458
ENSMUSE00000747600,0
ENSMUSE00000912814,1
ENSMUSE00001338479,443
ENSMUSE00000385288,442
ENSMUSE00001342184,353
ENSMUSE00000230808,83
ENSMUSE00001341886,32
ENSMUSE00001345433,89
ENSMUSE00001341804,0
ENSMUSE00001342914,0
ENSMUSE00001343112,0
ENSMUSE00000154063,1
ENSMUSE00000554252,1
ENSMUSE00000863532,1
ENSMUSE00000863721,71
ENSMUSE00000230531,330
ENSMUSE00000997941,129
ENSMUSE00000154068,258
ENSMUSE00000848395,37
ENSMUSE00001276978,161
ENSMUSE00000858689,21
ENSMUSE00000850861,93
ENSMUSE00000854166,6
ENSMUSE00001254227,10
ENSMUSE00001243306,41
ENSMUSE00001310124,22
ENSMUSE00001246930,17
ENSMUSE00001054859,1
ENSMUSE00001344827,0
ENSMUSE00000824119,70
ENSMUSE00000794948,69
ENSMUSE00000630855,9
ENSMUSE00000630853,9
ENSMUSE00000796004,0
ENSMUSE00000746001,1
ENSMUSE00000775067,1
ENSMUSE00000730905,0
ENSMUSE00001339893,0
ENSMUSE00001339810,8
ENSMUSE00001337469,0
ENSMUSE00001337169,0
ENSMUSE00001341158,0
ENSMUSE00001343950,0
ENSMUSE00000630850,240
ENSMUSE00001298878,224
ENSMUSE00001253077,203
ENSMUSE00001289349,235
ENSMUSE00001273110,48
ENSMUSE00001339503,7
ENSMUSE00001237796,18
ENSMUSE00001304350,35
ENSMUSE00000501172,22
ENSMUSE00000664209,0
ENSMUSE00001344861,0
ENSMUSE00001345188,0
ENSMUSE00001344143,0
ENSMUSE00001346220,0
ENSMUSE00001338294,5
ENSMUSE00001339509,0
ENSMUSE00001341492,7
ENSMUSE00000660495,3
ENSMUSE00001337974,0
ENSMUSE00001340748,1
ENSMUSE00001344273,3
ENSMUSE00000522850,0
ENSMUSE00000463933,155
ENSMUSE00000754750,223
ENSMUSE00001146417,222
ENSMUSE00001238822,129
ENSMUSE00000713089,30
ENSMUSE00000553798,1
ENSMUSE00001104564,3
ENSMUSE00001144804,3
ENSMUSE00001175967,0
ENSMUSE00001320401,68
ENSMUSE00000553717,68
ENSMUSE00001332231,1
ENSMUSE00001317996,27
ENSMUSE00001323164,9
ENSMUSE00001328436,10
ENSMUSE00000441750,2
ENSMUSE00000403774,2
ENSMUSE00001272844,1
ENSMUSE00001338319,0
ENSMUSE00000793282,1
ENSMUSE00001330861,2
ENSMUSE00001328527,39
ENSMUSE00001308033,724
ENSMUSE00000813321,118
ENSMUSE00001290187,96
ENSMUSE00001291361,87
ENSMUSE00001255443,673
ENSMUSE00001375985,97
ENSMUSE00001329916,55
ENSMUSE00001335581,83
ENSMUSE00001296903,60
ENSMUSE00001264927,97
ENSMUSE00001232269,16
ENSMUSE00001319119,78
ENSMUSE00001320539,24
ENSMUSE00000437961,189
ENSMUSE00000842702,15
ENSMUSE00000785480,20
ENSMUSE00001214644,17
ENSMUSE00000757737,21
ENSMUSE00000846663,0
ENSMUSE00000714198,0
ENSMUSE00001328030,7
ENSMUSE00001332127,1
ENSMUSE00000847095,0
ENSMUSE00000604640,22
ENSMUSE00001323408,0
ENSMUSE00001327265,1
ENSMUSE00001329717,0
ENSMUSE00001322541,7
ENSMUSE00000317484,7
ENSMUSE00001319596,1
ENSMUSE00001323222,0
ENSMUSE00000728032,59
ENSMUSE00001265206,10
ENSMUSE00001321665,59
ENSMUSE00001338877,0
ENSMUSE00001324278,7
ENSMUSE00001318393,3
ENSMUSE00001339941,0
ENSMUSE00001323765,1
ENSMUSE00001002979,0
ENSMUSE00001315176,0
ENSMUSE00001117731,0
ENSMUSE00001310078,0
ENSMUSE00001114091,1
ENSMUSE00001332287,12
ENSMUSE00000360632,12
ENSMUSE00000412216,12
ENSMUSE00001331115,0
ENSMUSE00000630782,1
ENSMUSE00000576165,0
ENSMUSE00001331416,0
ENSMUSE00001317776,0
ENSMUSE00001331848,6
ENSMUSE00000553058,5
ENSMUSE00000847868,0
ENSMUSE00000966774,0
ENSMUSE00001325743,1
ENSMUSE00000458133,0
ENSMUSE00001343997,0
ENSMUSE00000712472,55
ENSMUSE00000959346,34
ENSMUSE00000901644,35
ENSMUSE00001338186,0
ENSMUSE00001338750,1
ENSMUSE00000664342,0
ENSMUSE00001323159,0
ENSMUSE00001335144,203
ENSMUSE00001328383,111
ENSMUSE00000323790,200
ENSMUSE00001332309,96
ENSMUSE00001339118,14
ENSMUSE00000847453,0
ENSMUSE00001333874,0
ENSMUSE00000333451,103
ENSMUSE00000752331,5
ENSMUSE00001330863,1
ENSMUSE00000851730,1
ENSMUSE00000856646,1
ENSMUSE00001344677,0
ENSMUSE00001129360,1
ENSMUSE00000955715,116
ENSMUSE00000949710,99
ENSMUSE00000962983,116
ENSMUSE00000956845,12
ENSMUSE00001323570,2
ENSMUSE00000153123,9
ENSMUSE00000153122,9
ENSMUSE00001321406,16
ENSMUSE00001342986,0
ENSMUSE00001335933,0
ENSMUSE00000744355,2
ENSMUSE00000153118,2
ENSMUSE00001320519,2
ENSMUSE00001333532,0
ENSMUSE00001322417,0
ENSMUSE00001326895,10
ENSMUSE00000848044,0
ENSMUSE00000552637,0
ENSMUSE00000853181,3
ENSMUSE00000343325,3
ENSMUSE00001319771,3
ENSMUSE00001331993,0
ENSMUSE00001335677,0
ENSMUSE00001322495,0
ENSMUSE00001320153,0
ENSMUSE00000320302,8
ENSMUSE00000739065,7
ENSMUSE00000335163,2
ENSMUSE00000456367,2
ENSMUSE00001328637,0
ENSMUSE00001335930,0
ENSMUSE00001329976,0
ENSMUSE00001330333,165
ENSMUSE00001345365,0
ENSMUSE00001332535,6
ENSMUSE00001431675,0
ENSMUSE00000522784,0
ENSMUSE00001333839,0
ENSMUSE00000522705,0
ENSMUSE00000154269,0
ENSMUSE00001327913,1
ENSMUSE00001322052,0
ENSMUSE00000702429,7
ENSMUSE00000359134,3
ENSMUSE00001324966,0
ENSMUSE00000866389,0
ENSMUSE00000307757,4
ENSMUSE00001322050,0
ENSMUSE00001335804,1
ENSMUSE00000869172,4
ENSMUSE00000154283,3
ENSMUSE00001337510,0
ENSMUSE00000783693,1
ENSMUSE00001250100,1
ENSMUSE00001323225,1
ENSMUSE00001335002,0
ENSMUSE00001057894,0
ENSMUSE00000552033,0
ENSMUSE00000801083,0
ENSMUSE00001043125,0
ENSMUSE00000604341,0
ENSMUSE00000777650,0
ENSMUSE00001080066,0
ENSMUSE00000812190,0
ENSMUSE00000746613,0
ENSMUSE00001159547,6
ENSMUSE00001335324,0
ENSMUSE00001166640,0
ENSMUSE00000848063,0
ENSMUSE00000522630,0
ENSMUSE00001299960,1
ENSMUSE00000522792,0
ENSMUSE00001325996,0
ENSMUSE00001141295,0
ENSMUSE00001329771,1
ENSMUSE00000843988,8
ENSMUSE00000828983,9
ENSMUSE00000415509,8
ENSMUSE00001341802,0
ENSMUSE00001339614,0
ENSMUSE00001341604,0
ENSMUSE00001106756,0
ENSMUSE00000779838,8
ENSMUSE00000630577,4
ENSMUSE00000771935,0
ENSMUSE00000824430,0
ENSMUSE00000438739,583
ENSMUSE00001332512,332
ENSMUSE00000604180,597
ENSMUSE00001328337,96
ENSMUSE00000604170,148
ENSMUSE00001325958,0
ENSMUSE00000718074,0
ENSMUSE00000722672,0
ENSMUSE00001343258,1
ENSMUSE00001327480,1
ENSMUSE00000846621,0
ENSMUSE00001335968,0
ENSMUSE00001318485,43
ENSMUSE00001346211,0
ENSMUSE00000515713,0
ENSMUSE00001322232,0
ENSMUSE00000707877,0
ENSMUSE00001317458,0
ENSMUSE00001328586,0
ENSMUSE00001073847,0
ENSMUSE00001331888,36
ENSMUSE00001334083,1
ENSMUSE00001324309,4
ENSMUSE00001335396,0
ENSMUSE00000357611,0
ENSMUSE00001319148,0
ENSMUSE00000155452,1
ENSMUSE00001335421,1
ENSMUSE00001320447,0
ENSMUSE00000974500,0
ENSMUSE00001324636,0
ENSMUSE00000604018,11
ENSMUSE00000710475,0
ENSMUSE00001330080,31
ENSMUSE00001327350,5
ENSMUSE00000314986,8
ENSMUSE00001321831,6
ENSMUSE00001343665,0
ENSMUSE00001345284,3
ENSMUSE00001340606,0
ENSMUSE00001339568,0
ENSMUSE00001340659,0
ENSMUSE00000847905,0
ENSMUSE00001337817,5
ENSMUSE00001336080,7
ENSMUSE00000847260,0
ENSMUSE00001324065,0
ENSMUSE00000522448,0
ENSMUSE00001321351,10
ENSMUSE00000522485,0
ENSMUSE00001331817,2
ENSMUSE00001331516,0
ENSMUSE00001341333,4
ENSMUSE00001344311,4
ENSMUSE00000838203,17
ENSMUSE00000314015,61
ENSMUSE00001291302,24
ENSMUSE00001259247,7
ENSMUSE00000797594,12
ENSMUSE00001341229,0
ENSMUSE00001209361,123
ENSMUSE00001339858,2
ENSMUSE00001370886,44
ENSMUSE00001372034,89
ENSMUSE00001254967,41
ENSMUSE00001343440,0
ENSMUSE00001337074,5
ENSMUSE00001355270,0
ENSMUSE00001240522,6
ENSMUSE00001373845,52
ENSMUSE00001229339,2
ENSMUSE00001321242,3
ENSMUSE00001371641,11
ENSMUSE00001374678,13
ENSMUSE00001318670,0
ENSMUSE00001375945,3
ENSMUSE00001375622,3
ENSMUSE00001337147,0
ENSMUSE00001326203,0
ENSMUSE00000701649,346
ENSMUSE00001329092,41
ENSMUSE00001341456,177
ENSMUSE00001211447,144
